CHN1,HR,HTR2A,PRDM8,TRIM66,NTNG1,VAV3,TRPC3,VIPR2
0.7594113120931255,0.6292940824317809,0.7782562077653606,0.5011743739170215,0.5111279102283873,0.5428860792288429,0.5015945176601965,0.4581649077931793,0.5822919199367403
0.7280268584822882,0.6494308775744065,0.7513684390688399,0.5419730646083541,0.46938660569902324,0.4888605376468014,0.5123261515582958,0.4793318003019326,0.5508244065432633
0.7612086382652276,0.65892443841388,0.7611685697125526,0.5123870196637134,0.5206544371602969,0.5526343514501773,0.5304190402534407,0.5164512903196256,0.5303228218645215
0.6065448797088515,0.5079838283499228,0.7081924360570111,0.5128788286344365,0.40238422543370733,0.46400750872804397,0.31135553460524856,0.4446384558271075,0.44577574289593747
0.801437462292851,0.641246503604465,0.7625580366666944,0.5560052153414481,0.5003917518721712,0.56962219373914,0.4495205588580351,0.5085120150608199,0.644879283733082
0.7087875441492647,0.4818853228155365,0.7302257706754446,0.5156154443235343,0.4816772460297012,0.5352427449564446,0.41504411164613825,0.3685561461769793,0.5796654718411448
0.7385815253417779,0.6052350321173411,0.7638220907375662,0.5493935139328524,0.5752379603086433,0.5349810190444344,0.35095210845090413,0.38450808822585997,0.577742365833131
0.7266495950828477,0.6637442995800347,0.7287963001518274,0.559982956311556,0.5296477412736933,0.5204410720349443,0.383123947857192,0.4432177677728684,0.6060994900937531
0.8178864632496164,0.7500983750938471,0.7559385627691348,0.5763453386901786,0.5281894565036861,0.48956219851913324,0.40672607462767046,0.5119997785707321,0.5891167143935102
0.7917063989595827,0.7241534873684925,0.7449378801050838,0.5849677045544601,0.49914730812536795,0.5622005503726827,0.41719512954288823,0.5111997234197865,0.6221878113124
0.6168921325957399,0.5565503073675314,0.5005602591478149,0.5301475527181609,0.4311053822576578,0.4888177883373239,0.37103226196564976,0.4816619445442042,0.43280552772351977
0.7439017085356747,0.7318453703084411,0.7459936433853928,0.4823993570532146,0.5432062075834361,0.5320790417656466,0.5027914386057176,0.5965059360175974,0.5759273116753773
0.5200475753414282,0.3798946971058368,0.4979166459241037,0.4263777946753333,0.4463117516587537,0.38830975088214886,0.3752713287990048,0.33569677641508977,0.4114904291447364
0.701413546087854,0.6951354823478326,0.799061857913872,0.4560082980716479,0.446460696123163,0.6103668042644639,0.7023120889234458,0.6327247238300969,0.6567064476480553
0.7585440736835098,0.6051196948575281,0.8317749819574823,0.45440992532393165,0.45512826068642087,0.5989051757326607,0.5350396939674275,0.43083185538318275,0.6145532414360781
0.72091145724912,0.909621854912227,0.8792848612316543,0.7130350200933424,0.5649411383318758,0.712167871428623,0.8483666721416798,0.8904655109548923,0.8554132511985248
0.65852636142175,0.8631863860085411,0.889119468038597,0.7516963795717579,0.5613029034933619,0.7141041639338914,0.8601129146673736,0.917697948953027,0.7293571150112538
0.723000319033146,0.6713740842256095,0.8216528974520145,0.5100931728045661,0.49822700412295434,0.44258040975247803,0.519718513609613,0.5893777357188406,0.48486270826743133
0.7722176520701258,0.7316726988171659,0.8224427787290265,0.5089484020662801,0.6316100476486886,0.5218654317010621,0.6196487304340597,0.5946472735409234,0.5776497524589146
0.7832357086511696,0.8301064865584411,0.8760127471640696,0.4957165477125046,0.3510992165366728,0.7223932527892352,0.8423261086237278,0.8860223472682168,0.8420605133276903
0.7915979837674298,0.7303762630938875,0.8172307796634606,0.6113745261585319,0.5465340217531269,0.5971460432734235,0.755944749573026,0.6900238703468818,0.7292626839703278
0.25828883696043514,0.44641223608876285,0.16245125355046172,0.11228728415133815,0.601344402386788,0.2582063990297678,0.05673282171063732,0.4343328744724917,0.27464702881169323
0.7243208741143334,0.725367090704427,0.7585320845441911,0.636915271184107,0.6888112040071253,0.45283732800958254,0.5960066394638388,0.4431651189578834,0.5361448192841454
0.6965259045551919,0.8061545649946553,0.8010154201277995,0.7059714155091231,0.5058789147327755,0.47777855369879185,0.7592574495602769,0.7257764892436618,0.6609353326844845
0.6781402882951533,0.7769919802391965,0.7441926095611522,0.5963787116264117,0.39316051072076397,0.47620967117778296,0.6704570659986919,0.714407390404176,0.6305282989341454
0.6879985070222856,0.8351962116515168,0.7511191232829533,0.4589988852139315,0.42147439076829435,0.5222281244705869,0.8198513401144472,0.7518828119794785,0.6383242971622091
0.6218071949578046,0.8542031116519038,0.7552450103161124,0.5201778109904155,0.45364103595010813,0.49295350247384084,0.7891617121104257,0.7437067434185916,0.719682315277149
0.6973247567457685,0.7241206531384257,0.7461931303924323,0.5172158205451276,0.3482277479745124,0.47168987118942085,0.6947264641636062,0.6743876378013747,0.5981607166193553
0.8170223204963118,0.7613402008601473,0.875137962429215,0.627402730216444,0.7052853188912215,0.5818090162972918,0.6916530517701579,0.5981096306459223,0.6421807357904266
0.7971392274215825,0.6524382226820924,0.8165727340867255,0.5066427482887629,0.4279464453439624,0.6263592202213446,0.6574004230594608,0.5957393013607746,0.5285134157146973
0.7300938502434554,0.7968047098006752,0.7567713771558695,0.45447439273491663,0.5312156682709386,0.46972605236532505,0.5953427260000412,0.5461564198727584,0.6291289543947859
0.872082145659023,0.8043464810998098,0.8072892914155629,0.5078291336281746,0.6704596966072317,0.4892736531697822,0.6387823323761637,0.6252896241887924,0.6642078429785773
0.6982660731916909,0.689969687640207,0.7879501192383149,0.6543982822353562,0.5129763274772812,0.44108293029407364,0.6114249723022742,0.4951467241650632,0.4648495926025563
0.7690942923764748,0.742092658439863,0.751652798465892,0.5889742298491298,0.38581921411625403,0.43150525766112613,0.5149449733547407,0.5377089849031912,0.5674281963682515
0.7240697820262068,0.7682735976112454,0.7617956435619506,0.583698211550067,0.4646237034906222,0.46843974714941994,0.5265078179553544,0.5394268417106637,0.5862010496420637
0.735708499552671,0.6931333580058772,0.7711260518098308,0.5076355242074563,0.3746520094526318,0.5431671804449416,0.6341275230279564,0.5986239652510517,0.5484899343622798
0.7799271004762756,0.5192681675619927,0.8099543534774734,0.476909642638347,0.34908552467951814,0.6349386426991518,0.513048343711118,0.49995186271502845,0.49757740087838986
0.7462931589179291,0.4434900966188079,0.8099597535498988,0.5743805791534855,0.4237767066626791,0.5961093111226141,0.42029608765820625,0.4025007995810338,0.5587988718335926
0.6824602105568502,0.5576119979987872,0.7696897732723544,0.5991979126325434,0.37273416338646226,0.5412528614033757,0.5033209659749737,0.4122579332472085,0.40856187443799297
0.7679342483006144,0.6549824788823951,0.8116806704023541,0.4886778209963349,0.48463371664433275,0.46735833512113056,0.46634570360476874,0.5351774922630441,0.5308164199273611
0.6843238074527014,0.47904370284205755,0.7621635656719632,0.5044979351064939,0.5008381629862625,0.5092485744002183,0.36475892916450436,0.3939128724500077,0.5195862789729104
0.6546621462385885,0.32216795387744684,0.7995090882358644,0.5019250584541812,0.3958851217584467,0.4504656974183179,0.37833695901767705,0.2876584333185583,0.5056449435270204
0.636085201761244,0.8594116212648762,0.7811015040287357,0.4836147563582192,0.66843173166506,0.529431935925538,0.5983912349918075,0.4503842594441068,0.5886488552577298
0.8028198931072408,0.6778480125862758,0.8310448805274528,0.5367396669975089,0.2472263523813879,0.5901533342075402,0.5416947967662991,0.5442378420037083,0.5875697442064005
0.7898185206165684,0.6903456305858156,0.8165523986551624,0.6005804224839948,0.5503114071170419,0.49724384542403555,0.37821522353181514,0.43974163235546315,0.5965941583380421
0.8516741599881135,0.8135651434461657,0.7991076085597306,0.5202494309982455,0.37384918512240023,0.5974478035488232,0.49877670308411814,0.6013877693642713,0.7743266999744187
0.7115622030625569,0.5340926976572763,0.8119365392025739,0.5760620412904596,0.43529548732513024,0.5633405610564426,0.41488588083961553,0.4450403724638481,0.544357775295498
0.8435118573159923,0.7965190922787493,0.8029205339024631,0.6307508086230965,0.44349031975627107,0.5734836714540443,0.6434672560022833,0.6571354431645748,0.6849373243005648
0.5960878713609552,0.6094261859020332,0.763816581953682,0.5046621193815002,0.5843013333035443,0.544856922619585,0.4793686493447198,0.5132754473876093,0.4653327194463491
0.6368252500707634,0.5399495949072783,0.7388254108578483,0.49586748013922144,0.48671791545814885,0.4610237945559108,0.4288631958959003,0.43425349885765996,0.4757412772643228
0.7636997594235849,0.7528143230007415,0.8401387945619793,0.5341069087418152,0.47411608031941355,0.5071314586896454,0.5731251582335634,0.5415891603665345,0.6224359404674713
0.7303011648973352,0.6369394465268323,0.804757438503968,0.47877476452484213,0.4333256501465551,0.5704600410367318,0.5456103276833895,0.47163119149996574,0.5173426645500756
0.7445884991719434,0.504737481730583,0.839583599101297,0.554757804603428,0.5041484107789878,0.5275215218695519,0.4525067112303913,0.34913761030535473,0.6098825580683617
0.6635120284663263,0.4348250752493635,0.7214716738251705,0.44807177038634327,0.6296800510351909,0.3787870325881884,0.4294931195272204,0.35760365123692955,0.5536896023909599
0.7454686273444846,0.6696551364408494,0.7754693601843048,0.539963685748742,0.4281214023843768,0.5505931599857417,0.6042486659888007,0.4936285923194128,0.6129470537861299
0.7815257490572172,0.6046064217918522,0.7580263238520015,0.4679439955557516,0.505241349827497,0.3920903547712157,0.44939758329288415,0.47675009463677753,0.5029853596503657
0.7386181318529814,0.6874013256258248,0.7316906716472975,0.5839719782502283,0.3844649174556118,0.4855558597314114,0.5420615209874377,0.48018344265717633,0.6335280502159941
0.7258172943842767,0.5154343439869044,0.8195761590029386,0.5928583111114494,0.4463982712641992,0.5313230398575184,0.36160963684881003,0.4045412274281039,0.5972560913496643
0.7644267244357674,0.6284245496165429,0.7991125632166556,0.563133687364681,0.4593057148115419,0.5456454603236253,0.35691803600864824,0.4001842535178763,0.5960583165544135
0.7285634508239403,0.6622396005073657,0.8135340432052554,0.5699409610922173,0.4448544541103403,0.6000867733939097,0.47584824684890525,0.502766814092844,0.6140162011575847
0.7325162435553144,0.6631789626813368,0.8039566911310627,0.3339462384412429,0.34842795859523845,0.5326396501900899,0.4147150350071037,0.5863556875134002,0.39233255432270053
0.6732220019297195,0.6797735470086377,0.8023907648847352,0.637391314835424,0.4421344413712277,0.4793980131478669,0.4626875555081411,0.6270814487940873,0.4365799734776191
0.35759862999922065,0.22949507294530655,0.20954150898904506,0.5202830589042213,0.3338383953292712,0.15289708223810455,0.27800244346969016,0.350038575098369,0.19654871247425487
0.29703557857400414,0.1564870774079617,0.5471021021620364,0.3049417041981077,0.2911668528787008,0.09809346714680212,0.28592940593819904,0.22256685936723705,0.08190889029697719
0.009225008029737334,0.6075921774728379,0.15487132788929953,0.15331604621265146,0.6415969574274937,0.8322115863609834,0.8755797321407146,0.7889098175443576,0.217701612222287
0.020670264995596294,0.38371352619491345,0.17745561605202625,0.13365691092482476,0.6791269094972965,0.6476968384027842,0.6539084569834221,0.7665494372230488,0.1985711084361199
0.15657685889490813,0.03575219135859486,0.1954489742854215,0.04977826864685922,0.6670351261485161,0.1517306264043242,0.3348957059018866,0.6666922236713738,0.18115645557623045
0.0003928022983778511,0.46367124472872034,0.06640391934839963,0.12986569384421007,0.6837154426235913,0.019395651699253575,0.7605000810532582,0.6472421349470675,0.41405159003883696
0.2432138624934663,0.39681157081355756,0.2922116322993737,0.26575833736448196,0.5779423328658131,0.1326653089898915,0.37524622079575304,0.6234762841877111,0.1970393765837149
0.11182747652559052,0.21949559018385528,0.08149197914817483,0.08036040988709842,0.69550881328831,0.056186335142984614,0.24110054020987554,0.8394511195444314,0.14077677820875775
0.4295762771941112,0.27274314251591963,0.23426031054354943,0.5491343209908869,0.4181392593529538,0.2703106945731967,0.2901355337731291,0.33018064204600645,0.22931198383822549
0.14810851906146716,0.15040331316585245,0.25760857893473416,0.25097634188236906,0.5445752562513311,0.22650612471444811,0.3749038433375047,0.35572591570659573,0.19210970709795025
0.02993392079817822,0.5450766002854867,0.13599289730717842,0.13318260983379965,0.6345451008538947,0.7816888279104579,0.8701198082600666,0.7554000898612513,0.15668834982585886
0.04459693861526399,0.47565631404921066,0.15330717458572968,0.1189524519991572,0.7052753006487915,0.8276975363110135,0.8133431361116452,0.7574789665121949,0.17981267602039264
0.14996475640469015,0.09167712643955145,0.1676771257195356,0.06793643682396654,0.835864568604813,0.13350180061550188,0.4046427606106046,0.5797721836616254,0.24905972081742933
0.023385791057071253,0.3238273063011213,0.1463756452076882,0.10091057488664618,0.7466953979409415,0.12711153150302842,0.6205811003545888,0.6263871246131537,0.21567449774088895
0.1328475454303172,0.32252364207288037,0.13370550231825493,0.15569078302391579,0.6790082610168694,0.08241743059801565,0.40277505410627445,0.7042800590102969,0.14092970445807393
0.15528974367176218,0.14436605831918367,0.12802975494872798,0.05823066529654717,0.6904707812667765,0.06547930787889593,0.2401717765631072,0.7635518438846259,0.16150699729175058
